id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
708,风险评估不通过怎么办,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",0.94
432,行内转账限额是多少,交易服务,转账汇款,行内转账,短文本,简单,short,"行内转账, 转账",0.99
1660,我想了解实名认证的相关信息,账户服务,安全验证,实名认证,短文本,简单,short,实名认证,0.91
1082,开放式基金有哪些,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.84
149,请问港股通怎么操作,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.81
1015,信用贷的具体流程是什么,信贷服务,个人贷款,信用贷,短文本,简单,short,"信用贷, 流程",0.93
1688,开放式基金的申购流程是什么,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金, 流程",0.93
475,请问交易明细和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,交易查询,交易明细,中等文本,中等,medium,交易明细,0.87
1365,话费充值到账时间是多久？刚充了话费还没到账，请问要等多久,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.93
701,转账限额的具体流程是什么,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账, 流程",0.86
395,委托授权需要什么条件,账户服务,权限设置,委托授权,短文本,简单,short,"委托授权, 条件",0.95
1120,请问产品优缺点和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品对比,产品优缺点,中等文本,中等,medium,产品优缺点,0.95
1106,请问自动缴费怎么操作,交易服务,代扣代缴,自动缴费,短文本,简单,short,"自动缴费, 缴费",0.93
442,请问电子回单怎么操作,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.88
9,请问人脸识别怎么操作,账户服务,安全验证,人脸识别,短文本,简单,short,人脸识别,0.99
1889,请问收益率对比和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品对比,收益率对比,中等文本,中等,medium,"收益率对比, 收益",0.99
293,我想了解预期收益型的相关信息,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益",0.88
1813,怎么修改登录密码,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.99
1476,请问账单分期怎么操作,信贷服务,信用卡服务,账单分期,短文本,简单,short,账单分期,0.87
777,请问热门产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品推荐,热门产品,中等文本,简单,medium,热门产品,0.84
671,账单分期的具体流程是什么,信贷服务,信用卡服务,账单分期,短文本,简单,short,"账单分期, 流程",0.83
1855,我对意外险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,意外险,中等文本,简单,medium,"意外险, 办理, 流程",0.9
715,请问办卡申请怎么操作,信贷服务,信用卡服务,办卡申请,短文本,简单,short,"办卡申请, 申请",0.91
274,基金转换的具体流程是什么,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金, 流程",0.99
14,指数基金怎么选,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.8
735,我对预约转账很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,转账汇款,预约转账,中等文本,简单,medium,"预约转账, 转账, 办理, 流程",0.87
1370,代扣查询需要什么条件,交易服务,代扣代缴,代扣查询,短文本,简单,short,"代扣查询, 查询, 条件",0.99
1011,信用卡提额需要什么条件,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 信用卡, 条件",0.97
1968,我想了解意外险的相关信息,投资理财,保险规划,意外险,短文本,简单,short,意外险,0.9
1880,我想了解电子回单的相关信息,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.93
684,监管政策的具体流程是什么,风险合规,合规咨询,监管政策,短文本,简单,short,"监管政策, 流程",0.82
353,基金定投 SMART 定投和普通定投有什么区别？我在什么情况下应该使用智能定投策略？,投资理财,基金投资,基金定投,中等文本,简单,medium,"基金定投, 基金",0.91
1735,企业开户需要什么条件,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 条件",0.93
254,请问承受能力和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,风险评估,承受能力,中等文本,简单,medium,承受能力,0.81
450,我对交通罚款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,支付缴费,交通罚款,中等文本,简单,medium,"交通罚款, 办理, 流程",0.95
1510,我对密码找回很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,密码管理,密码找回,中等文本,简单,medium,"密码找回, 密码, 办理, 流程",0.96
736,请问代扣查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,代扣代缴,代扣查询,中等文本,中等,medium,"代扣查询, 查询",0.86
325,历史收益查询需要什么条件,产品咨询,收益计算,历史收益查询,短文本,简单,short,"历史收益查询, 收益, 查询, 条件",0.99
572,怎么设置自动缴费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费",0.88
943,结构性存款需要什么条件,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款, 条件",0.97
26,办卡申请的具体流程是什么,信贷服务,信用卡服务,办卡申请,短文本,简单,short,"办卡申请, 申请, 流程",0.95
1324,请问赎回费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,费用说明,赎回费,中等文本,简单,medium,赎回费,0.85
1589,密码找回的具体流程是什么,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码, 流程",0.88
1373,实际收益的具体流程是什么,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 流程",0.81
1150,我想在你们银行开个人账户，请问需要带什么证件？开户需要多长时间？,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.97
394,交通罚款的具体流程是什么,交易服务,支付缴费,交通罚款,短文本,简单,short,"交通罚款, 流程",0.95
1208,登录密码忘了怎么办,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.97
1333,经营贷需要什么条件,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 条件",0.99
468,我对权限冻结很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,权限冻结,中等文本,简单,medium,"权限冻结, 办理, 流程",0.94
1170,我对基金赎回很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,基金投资,基金赎回,中等文本,中等,medium,"基金赎回, 基金, 办理, 流程",0.91
492,请问预期收益型怎么操作,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益",0.99
1289,我想了解历史收益查询的相关信息,产品咨询,收益计算,历史收益查询,短文本,简单,short,"历史收益查询, 收益, 查询",0.89
1558,请问健康保险怎么操作,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.82
1274,请问赎回费怎么操作,产品咨询,费用说明,赎回费,短文本,简单,short,赎回费,0.93
1219,请问基金转换怎么操作,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金",0.93
1263,我想了解信用贷的相关信息,信贷服务,个人贷款,信用贷,短文本,简单,short,信用贷,0.83
801,我对额度查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,额度管理,额度查询,中等文本,简单,medium,"额度查询, 额度, 查询, 办理, 流程",0.93
285,请问风险提示怎么操作,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.83
1000,密码找回的具体流程是什么,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码, 流程",0.98
1243,委托授权的具体流程是什么,账户服务,权限设置,委托授权,短文本,简单,short,"委托授权, 流程",0.91
881,请问费用对比和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品对比,费用对比,中等文本,中等,medium,费用对比,0.97
1017,热门产品需要什么条件,产品咨询,产品推荐,热门产品,短文本,简单,short,"热门产品, 条件",0.91
564,请问实际收益和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,收益计算,实际收益,中等文本,中等,medium,"实际收益, 收益",0.89
131,我有10万块钱想买债券基金，请问国债基金和信用债基金哪个更安全？收益大概有多少？,投资理财,基金投资,债券基金,中等文本,中等,medium,"债券基金, 收益, 基金",0.86
1664,我对股票查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,股票查询,中等文本,中等,medium,"股票查询, 股票, 查询, 办理, 流程",0.83
744,怎么提升信用卡额度,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 额度, 信用卡",0.94
955,请问新股申购怎么操作,投资理财,股票投资,新股申购,短文本,简单,short,新股申购,0.83
184,流动资金贷款的具体流程是什么,信贷服务,企业贷款,流动资金贷款,短文本,简单,short,"流动资金贷款, 贷款, 流程",0.84
956,登录密码忘了怎么办,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.83
129,请问委托授权和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,委托授权,中等文本,简单,medium,委托授权,0.98
418,请问预约转账和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,转账汇款,预约转账,中等文本,简单,medium,"预约转账, 转账",0.97
539,请问车险怎么操作,投资理财,保险规划,车险,短文本,简单,short,车险,0.98
1096,授信管理需要什么条件,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 条件",0.88
961,跨行转账手续费怎么收,交易服务,转账汇款,跨行转账,短文本,简单,short,"跨行转账, 转账, 手续费",0.99
912,请问身份识别怎么操作,风险合规,合规咨询,身份识别,短文本,简单,short,身份识别,0.87
12,请问身份识别和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,合规咨询,身份识别,中等文本,简单,medium,身份识别,0.97
86,我对财产保险很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,保险规划,财产保险,中等文本,简单,medium,"财产保险, 保险, 办理, 流程",0.93
1046,我对代扣设置很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣设置,中等文本,简单,medium,"代扣设置, 办理, 流程",0.88
705,我对风险等级对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,风险等级对比,中等文本,简单,medium,"风险等级对比, 风险, 办理, 流程",0.97
112,电子回单的具体流程是什么,交易服务,交易查询,电子回单,短文本,简单,short,"电子回单, 流程",0.84
156,我对休眠账户激活很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,开户注销,休眠账户激活,中等文本,中等,medium,"休眠账户激活, 办理, 流程",0.81
635,财产保险需要什么条件,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险, 条件",0.99
986,我对授信管理很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,额度管理,授信管理,中等文本,中等,medium,"授信管理, 办理, 流程",0.85
181,房贷怎么申请,信贷服务,个人贷款,房贷,短文本,简单,short,"房贷, 申请",0.97
464,我对贸易融资很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,贸易融资,中等文本,简单,medium,"贸易融资, 办理, 流程",0.87
757,请问代扣设置怎么操作,交易服务,代扣代缴,代扣设置,短文本,简单,short,代扣设置,0.99
142,我对账单分期很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,信用卡服务,账单分期,中等文本,简单,medium,"账单分期, 办理, 流程",0.97
1698,我对风险等级很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,风险等级,中等文本,中等,medium,"风险等级, 风险, 办理, 流程",0.94
1242,我想了解基金赎回的相关信息,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金",0.84
20,固定资产贷款需要什么条件,信贷服务,企业贷款,固定资产贷款,短文本,简单,short,"固定资产贷款, 贷款, 条件",0.83
496,请问账户注销怎么操作,账户服务,开户注销,账户注销,短文本,简单,short,账户注销,0.9
617,我想了解复利计算的相关信息,产品咨询,收益计算,复利计算,短文本,简单,short,复利计算,0.89
1135,自动缴费需要什么条件,交易服务,代扣代缴,自动缴费,短文本,简单,short,"自动缴费, 缴费, 条件",0.88
1830,抵押贷需要什么条件,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 条件",0.82
1288,货币基金的具体流程是什么,投资理财,基金投资,货币基金,短文本,简单,short,"货币基金, 基金, 流程",0.98
1650,请问信用贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,信用贷,中等文本,简单,medium,信用贷,0.99
16,我想了解管理费的相关信息,产品咨询,费用说明,管理费,短文本,简单,short,管理费,0.95
1932,实际收益需要什么条件,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 条件",0.96
1894,我对转账限额很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,转账限额,中等文本,中等,medium,"转账限额, 转账, 办理, 流程",0.81
497,我想了解承受能力的相关信息,风险合规,风险评估,承受能力,短文本,简单,short,承受能力,0.8
398,请问净值型理财怎么操作,投资理财,理财产品,净值型理财,短文本,简单,short,"净值型理财, 理财",0.94
388,我的网银登录密码忘记了，请问怎么找回？需要去柜台办理吗？,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码, 办理",0.9
1665,我想了解银行理财的相关信息,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.83
1025,请问监管政策和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,合规咨询,监管政策,中等文本,中等,medium,监管政策,0.88
1217,我想了解大额存单的相关信息,投资理财,理财产品,大额存单,短文本,简单,short,大额存单,0.81
1254,请问密码重置怎么操作,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码",0.96
1696,我对实际收益很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,收益计算,实际收益,中等文本,简单,medium,"实际收益, 收益, 办理, 流程",0.9
508,请问大额存单怎么操作,投资理财,理财产品,大额存单,短文本,简单,short,大额存单,0.91
1797,请问密码重置和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,密码管理,密码重置,中等文本,简单,medium,"密码重置, 密码",0.96
1947,基金定投怎么设置,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.96
601,我想申购开放式基金,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.82
1634,我想了解风险等级对比的相关信息,产品咨询,产品对比,风险等级对比,短文本,简单,short,"风险等级对比, 风险",0.93
421,我想了解企业开户的相关信息,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户",0.9
767,请问资产配置建议和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,资产配置建议,中等文本,简单,medium,资产配置建议,0.85
710,我想了解额度查询的相关信息,信贷服务,额度管理,额度查询,短文本,简单,short,"额度查询, 额度, 查询",0.94
1099,定期调整需要什么条件,投资理财,资产配置,定期调整,短文本,简单,short,"定期调整, 条件",0.91
724,请问股票查询怎么操作,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询",0.96
1966,怎么交水电费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,水电煤缴费,0.93
1419,请问贸易融资和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,贸易融资,中等文本,简单,medium,贸易融资,0.9
1016,净值型理财的具体流程是什么,投资理财,理财产品,净值型理财,短文本,简单,short,"净值型理财, 理财, 流程",0.85
1334,请问休眠账户激活怎么操作,账户服务,开户注销,休眠账户激活,短文本,简单,short,休眠账户激活,0.96
31,转账限额需要什么条件,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账, 条件",0.8
845,管理费的具体流程是什么,产品咨询,费用说明,管理费,短文本,简单,short,"管理费, 流程",0.84
1727,充值话费有优惠吗,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.98
1418,我对信用贷很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,个人贷款,信用贷,中等文本,中等,medium,"信用贷, 办理, 流程",0.87
1213,请问经营贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,经营贷,中等文本,简单,medium,经营贷,0.83
1248,我对热门产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品推荐,热门产品,中等文本,简单,medium,"热门产品, 办理, 流程",0.96
831,手续费需要什么条件,产品咨询,费用说明,手续费,短文本,简单,short,"手续费, 条件",0.87
935,请问风险提示怎么操作,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.9
1427,我想了解低风险产品的相关信息,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险",0.84
1908,请问抵押贷和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,个人贷款,抵押贷,中等文本,中等,medium,抵押贷,0.86
204,请问转账限额和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,转账限额,中等文本,中等,medium,"转账限额, 转账",0.81
1275,额度查询的具体流程是什么,信贷服务,额度管理,额度查询,短文本,简单,short,"额度查询, 额度, 查询, 流程",0.87
275,请问大额存单和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,大额存单,中等文本,中等,medium,大额存单,0.91
502,我想了解贸易融资的相关信息,信贷服务,企业贷款,贸易融资,短文本,简单,short,贸易融资,0.94
1131,交易权限需要什么条件,账户服务,权限设置,交易权限,短文本,简单,short,"交易权限, 条件",0.99
187,消费贷和信用卡现金分期哪个更划算？我需要借20万用一年，请问哪种方式的利息更低，有没有其他手续费,信贷服务,个人贷款,消费贷,中等文本,中等,medium,"消费贷, 信用卡, 手续费",0.84
15,请问港股通怎么操作,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.87
1712,请问对账单怎么操作,交易服务,交易查询,对账单,短文本,简单,short,对账单,0.97
1470,基金转换需要什么条件,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金, 条件",0.96
1318,请问实名认证怎么操作,账户服务,安全验证,实名认证,短文本,简单,short,实名认证,0.82
1502,怎么设置自动缴费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费",0.97
1976,请问临时额度怎么操作,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度",0.84
147,手机话费怎么充值,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.86
1790,我想了解经营贷的相关信息,信贷服务,个人贷款,经营贷,短文本,简单,short,经营贷,0.83
1996,请问额度查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,额度查询,中等文本,简单,medium,"额度查询, 额度, 查询",0.86
575,我对收益率对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,收益率对比,中等文本,中等,medium,"收益率对比, 收益, 办理, 流程",0.82
1719,我对固定资产贷款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,固定资产贷款,中等文本,简单,medium,"固定资产贷款, 贷款, 办理, 流程",0.89
1360,代扣设置需要什么条件,交易服务,代扣代缴,代扣设置,短文本,简单,short,"代扣设置, 条件",0.86
1455,开放式基金怎么买,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.82
1499,跨境汇款需要什么条件,交易服务,转账汇款,跨境汇款,短文本,简单,short,"跨境汇款, 条件",0.89
1910,请问健康保险怎么操作,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.94
180,电子回单需要什么条件,交易服务,交易查询,电子回单,短文本,简单,short,"电子回单, 条件",0.99
657,我想了解代扣取消的相关信息,交易服务,代扣代缴,代扣取消,短文本,简单,short,代扣取消,0.82
1280,我对服务费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,费用说明,服务费,中等文本,中等,medium,"服务费, 办理, 流程",0.88
343,请问账户注销和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,开户注销,账户注销,中等文本,中等,medium,账户注销,0.82
951,抵押贷的具体流程是什么,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 流程",0.9
765,水电煤缴费要手续费吗,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费, 手续费",0.98
